id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
XK02M04,DeCan,DeCan,decan-xk02m04,XK02M04,42.559,20.233
XK02M03,Gjakove,Gjakove,gjakove-xk02m03,XK02M03,42.386,20.419
XK02M02,Junik,Junik,junik-xk02m02,XK02M02,42.497,20.23
XK02M01,Rahovec,Rahovec,rahovec-xk02m01,XK02M01,42.405,20.61
